phase,lag,mean,p_value,ci_low,ci_high,n
5,25,-0.16155045007779156,0.06,-0.32524992646444206,0.0055158950094823635,3900
5,26,-0.16378890137663896,0.0622,-0.333366810052973,0.0023933968028501864,3875
5,27,-0.13602329762528662,0.1254,-0.3046050861368845,0.03489057600454805,3825
5,28,-0.16816016959988786,0.0526,-0.33805832840931993,-0.004465652965268934,3775
5,29,-0.3252802455233911,0.0,-0.5058623111944492,-0.14664926149061994,3700
5,30,-0.3655713100164624,0.0,-0.5458926227781908,-0.1870592319019613,3600
5,31,-0.1769006618330143,0.05,-0.36508502988798713,0.004087746141990846,3475
5,32,-0.09386442202820501,0.301,-0.26959923057078045,0.08363746845493211,3400
5,33,-0.1550261916682141,0.102,-0.3308216768673526,0.02725473878506557,3325
5,34,-0.04991504551907646,0.5998,-0.23374119239344962,0.13706832499909277,3275
5,35,0.15907848798639795,0.094,-0.032228517782438106,0.3482415119361998,3200
5,36,0.277109044169196,0.0048,0.08154033843604915,0.4698526991635479,3125
5,37,0.35079967458087497,0.0002,0.1541290320944972,0.5458942971557375,3075
5,38,0.2992940484596299,0.0032,0.11066959576950858,0.4886164951929214,3025
5,39,0.521865637834836,0.0,0.32145441084389287,0.7164132120399461,2950
5,40,0.48956958971335496,0.0,0.28450453775595563,0.694473213127783,2850
5,41,0.30173239224660003,0.002,0.0905558002360802,0.5083629586975382,2775
5,42,-0.08086538571662677,0.4468,-0.28601758472453687,0.13088309649950958,2700
5,43,-0.24635091525626404,0.018,-0.4484694092393878,-0.04570948010071369,2650
5,44,-0.19323033364070846,0.0742,-0.4071195452874744,0.021382698970990193,2575
5,45,-0.37832351420029225,0.0006,-0.595976342818024,-0.15447095257652887,2550
5,46,-0.5811572753233643,0.0,-0.8097732330427068,-0.3583407731965992,2525
5,47,-0.6911658074295562,0.0,-0.9107674400664901,-0.4673550134745869,2500
5,48,-0.6104598672156207,0.0,-0.8228527728573919,-0.3887726252502745,2475
5,49,-0.6256667269541858,0.0,-0.8341456686292376,-0.41762494071236256,2450
5,50,-0.6698703922096725,0.0,-0.8861442295696138,-0.45412046474745066,2400
5,51,-0.6491691339288016,0.0,-0.8752371575104816,-0.4330445760225291,2350
5,52,-0.49425754584816095,0.0,-0.7244991317581574,-0.2580158383600753,2300
5,53,-0.18629339888284024,0.1002,-0.41724413086810136,0.044858121306008546,2275
5,54,0.0510596605278485,0.6546,-0.18951278283686182,0.28175516432735587,2225
5,55,0.171328081078717,0.1324,-0.057653201526357126,0.4119866578609641,2200
5,56,0.3387960291518632,0.0026,0.09822065506368342,0.5654964546170087,2175
5,57,0.1654848510153032,0.1556,-0.06288411777274767,0.39853152384034635,2150
5,58,0.034492909657999365,0.7752,-0.20796961223951368,0.27053650472414564,2100
5,59,-0.08030767456231032,0.4988,-0.3106515531364723,0.16733806571622495,2075
5,60,-0.04239065368476365,0.7314,-0.2897581727896712,0.19851132347439798,2050
6,0,-0.39435636388051387,0.0,-0.5251551847191801,-0.2657896171294862,6075
6,1,-0.3510807126227203,0.0,-0.48952514106974493,-0.21710439166708495,6075
6,2,-0.2669937661384252,0.0,-0.4051389965896238,-0.12877826907304146,6050
6,3,-0.1753453914225955,0.0112,-0.3167599285977378,-0.040446122875222056,6025
6,4,-0.042649802181499566,0.5428,-0.17984946901978238,0.0890058763704423,6000
6,5,0.08893511204951401,0.2178,-0.05009717932299126,0.2245711699529852,5950
6,6,0.24802968373346537,0.0012,0.10509017904500013,0.3895123356892305,5900
6,7,0.2495046446000328,0.0014,0.10975501513633817,0.3924000785551354,5850
6,8,0.09950767692384896,0.155,-0.0480342260288101,0.23985135454933257,5825
6,9,0.015274937672130624,0.8348,-0.12357200476826835,0.15764197323635773,5775
6,10,-0.011223309283332287,0.8798,-0.1507534100605756,0.13163515277363236,5725
6,11,-0.08615301794350724,0.2308,-0.22831277547918857,0.057487263270244414,5700
6,12,-0.06015330136322061,0.3932,-0.20763410540761174,0.0788362095110176,5675
6,13,0.07183158321869317,0.3184,-0.07262364893590537,0.21176287728256374,5625
6,14,0.14059579824084725,0.054,-0.0032974337906448016,0.2809687664819991,5550
6,15,0.020189892021183577,0.7854,-0.12386308913015104,0.169721588701099,5450
6,16,-0.22828029271473343,0.0026,-0.37029146054718465,-0.08550388739819836,5350
6,17,-0.32200262943688884,0.0,-0.468243167898443,-0.17700993670053847,5250
6,18,-0.2770371260457165,0.0,-0.4187123906817924,-0.13650150417707163,5175
6,19,-0.3520694646837469,0.0,-0.4939169331300767,-0.2116710076538724,5100
6,20,-0.4348401821902486,0.0,-0.5798630352773826,-0.2895595638734946,5025
6,21,-0.48196374540916453,0.0,-0.6319275473129368,-0.33046423504325423,4925
6,22,-0.29250201043971136,0.0,-0.4478986632939147,-0.13882933620058116,4800
6,23,-0.1405172517052066,0.08,-0.3070957252560862,0.024454535556470924,4675
6,24,-0.045223485708372244,0.584,-0.20757574955710628,0.11932780909708138,4550
6,25,0.08816707291573049,0.288,-0.07639723740686638,0.24987566612022458,4425
6,26,0.14792935265423665,0.0802,-0.016692925674609456,0.31620676360101996,4275
6,27,0.06243410947511645,0.461,-0.10311616100265023,0.22746472113466598,4150
6,28,0.07431134006783631,0.3902,-0.08963438393370068,0.24461423333210205,4000
6,29,0.295630519573613,0.0004,0.1289547967140005,0.46552397393940953,3900
6,30,0.6017663864542706,0.0,0.4285111244723166,0.7749598018246199,3800
6,31,0.6420391108289176,0.0,0.46970976919143753,0.8140989022105167,3750
6,32,0.5267799068421647,0.0,0.35234288373655726,0.7119594464577947,3650
6,33,0.41850115111111497,0.0,0.2389099571868296,0.595808158145953,3625
6,34,0.33353919763583395,0.0002,0.15368198858677976,0.5175068582384621,3550
6,35,0.21611125259678413,0.0188,0.025752991477734025,0.3979174516934954,3475
6,36,0.14988837642171277,0.105,-0.03648998012796596,0.3345572384702865,3425
6,37,0.13280353137850437,0.169,-0.05345250768617923,0.31775098811287117,3350
6,38,-0.021866179172028842,0.8254,-0.2134978735725639,0.17215785052721438,3250
6,39,-0.17099702011569687,0.0718,-0.36699083835470453,0.02515216322517966,3175
6,40,-0.3107448099308464,0.0014,-0.505748990670548,-0.1149727654159706,3125
6,41,-0.34558439358348403,0.0002,-0.5359134997992725,-0.15389311519313562,3050
