phase,lag,mean,p_value,ci_low,ci_high,n
5,27,0.01254748194945133,0.8684,-0.12623313924777466,0.15464634874954708,4200
5,28,0.12116501509950009,0.1132,-0.024047256703091505,0.2627425176737583,4125
5,29,0.2385330763159768,0.0012,0.09013013252921206,0.385314750031243,4050
5,30,0.23024053841113679,0.0012,0.08084698116512101,0.38016119876986937,4025
5,31,0.23657139190129514,0.0014,0.09053276798688183,0.3879697327853267,4025
5,32,0.068545340905153,0.3732,-0.07452394153628557,0.21555822766320526,3975
5,33,0.007939380729325058,0.9152,-0.1351959413395312,0.14860972938279876,3975
5,34,0.0009819685128835552,0.9892,-0.1420786179513136,0.1503842315189553,3950
5,35,0.00039096385134837274,0.996,-0.14885567723923174,0.15070392526518978,3925
5,36,-0.11988878838002615,0.1196,-0.2670386538358485,0.032616496252179175,3900
5,37,-0.09210397014176837,0.2426,-0.2530791760962132,0.06148749694154303,3850
5,38,0.022779395702440794,0.7648,-0.12771855387521253,0.1787871608543962,3825
5,39,0.12094939517409002,0.1198,-0.03266153170781065,0.2699957952766709,3800
5,40,0.18600866999401106,0.0154,0.03770711573791516,0.3359397738147301,3775
5,41,0.24152433650417468,0.0014,0.09017103647123187,0.3921373842901982,3675
5,42,0.12375437144510396,0.1102,-0.0288508689457068,0.28278505091753026,3600
5,43,0.03350365733133374,0.6666,-0.12094529583190326,0.19322818259913105,3475
5,44,-0.11589280512334457,0.1582,-0.2854137265193188,0.04802121548126357,3300
5,45,-0.13626545916588942,0.1104,-0.3006777955733537,0.026490744534391552,3125
5,46,-0.12870271626355187,0.1294,-0.3013358042884051,0.051298782508338706,3000
5,47,0.02551025886213982,0.7798,-0.15681661521002196,0.19958452934258492,2975
5,48,0.27380492099552994,0.002,0.09717916772950275,0.45534739017419856,2925
5,49,0.32495860044434616,0.0006,0.14379967292273435,0.5008302920512328,2850
5,50,0.5187884264646855,0.0,0.3514144174205694,0.692430831618662,2775
5,51,0.5171602236415812,0.0,0.33754891786956664,0.6914089066798322,2675
5,52,0.385129049787062,0.0,0.20675017946037091,0.5617631163159396,2575
5,53,0.0842902602986596,0.3728,-0.09681778543953787,0.2704677637280902,2475
5,54,-0.10221942685335415,0.2904,-0.2759850485959615,0.07744692871771473,2425
5,55,-0.3394259341157822,0.0002,-0.5215485482286683,-0.1583372575120651,2425
5,56,-0.4491433994486412,0.0,-0.6340014335107121,-0.2682948882366531,2400
5,57,-0.45261082624174426,0.0,-0.6370342383774613,-0.2615412041612481,2350
5,58,-0.3755343294966425,0.0,-0.5627528772766254,-0.18415864621890993,2250
5,59,-0.2549866375469939,0.0118,-0.45943577991007545,-0.0548120394648055,2150
5,60,-0.21234896390238103,0.0384,-0.4164626306005208,-0.00031337827507168657,2025
6,0,-0.27778801966223254,0.0,-0.38682230995740513,-0.16521675502305486,6450
6,1,-0.2518129720897052,0.0,-0.3692565203827955,-0.14039547595062887,6400
6,2,-0.22864271152284496,0.0002,-0.3411452090724194,-0.1118824544181478,6350
6,3,-0.3115832494391136,0.0,-0.42873870837527084,-0.19692953703175411,6300
6,4,-0.2275247829631656,0.0002,-0.34333393315892013,-0.1116361175977092,6225
6,5,0.004959180804031903,0.9396,-0.11061281448348084,0.12552764927242863,6175
6,6,0.15265674216562744,0.0134,0.03576964433922664,0.27022223932150763,6150
6,7,0.11129640485148044,0.0766,-0.005957843816767209,0.22382513118694877,6125
6,8,-0.05339895756677119,0.3978,-0.1734164053240313,0.06391606579578356,6100
6,9,-0.08634689092039619,0.1802,-0.2057545720462184,0.02999810280548704,6075
6,10,0.001594566251398298,0.9782,-0.11610025310135388,0.12209285161045919,6025
6,11,0.10559552176707969,0.0978,-0.012829935938169775,0.224278262868277,6000
6,12,0.04610330881710027,0.4884,-0.0684549426922599,0.1602938901828586,5975
6,13,-0.0025748325799164634,0.97,-0.117864661385774,0.11098453850007553,5925
6,14,-0.015192369014370424,0.8118,-0.13384496012090757,0.10072483559744584,5850
6,15,-0.10718799175698394,0.0958,-0.22708370468521324,0.010493596483941787,5750
6,16,-0.08546333117364478,0.1884,-0.20091921795101694,0.032465339645487645,5625
6,17,0.10963701946802289,0.104,-0.01157698828305394,0.2320530516874147,5500
6,18,0.08632638873367053,0.1846,-0.035888795543552364,0.20283639508719367,5400
6,19,-0.07615915388623413,0.2622,-0.19439281837823094,0.045972996650742906,5300
6,20,-0.18672983351735561,0.0068,-0.3106976957598448,-0.06494402185811513,5200
6,21,-0.05905363381348682,0.3832,-0.18841668846243162,0.06574987697549735,5100
6,22,0.04456671798445552,0.5344,-0.08082456080177132,0.17128930417551325,4950
6,23,0.11122347524692167,0.1118,-0.02208885332084667,0.2391413665365778,4800
6,24,0.05244584656641004,0.4774,-0.08042395204693359,0.18558724744525631,4650
6,25,0.14518679969546308,0.045,0.009032895085340805,0.27677446517488397,4575
6,26,0.1848617271838471,0.0094,0.051477053488644876,0.3195704679347198,4550
6,27,0.05654670569769843,0.422,-0.07589620791817826,0.1922844749721629,4500
6,28,0.0697139999376484,0.3414,-0.06403446986993513,0.21249924617648058,4450
6,29,-0.052657774799634766,0.478,-0.1893898781226339,0.08574333748893716,4400
6,30,-0.12117178403957046,0.0916,-0.25732923394444324,0.01781845824588645,4325
6,31,-0.06504334830695357,0.3844,-0.20976751342226146,0.07669454556391811,4250
6,32,0.10206928104072921,0.174,-0.044045654887290835,0.2480846900697638,4200
6,33,0.25258661924050174,0.0004,0.10991880356705315,0.3983845690606291,4150
6,34,0.20694624795145963,0.0074,0.05886036423523222,0.3500608031167041,4125
6,35,0.12248259991087047,0.103,-0.022383916075407836,0.2706008038651026,4125
6,36,0.24305891795159454,0.0012,0.09867914905445867,0.38887599575015586,4050
6,37,0.22277759054143148,0.0034,0.07651273520177733,0.3650487249799114,4000
6,38,0.18598220622749767,0.0168,0.047498379279872174,0.3278403583019181,3925
