phase,lag,mean,p_value,ci_low,ci_high,n
6,15,0.00047580811653793933,0.9994,-0.49153454427798177,0.512811449303588,264
6,16,-0.05541508061976497,0.848,-0.5668859271454106,0.4515631153090148,264
6,17,-0.16248618032031578,0.5778,-0.6517618215211313,0.32011950542372775,264
6,18,-0.41528655602130016,0.1596,-0.8908913211578366,0.07159489798099324,264
6,19,-0.40527192024471276,0.1684,-0.9204851246588581,0.13871776385004983,264
6,20,-0.2538873969613467,0.3922,-0.7740016620858662,0.2756121736553544,264
6,21,-0.2309831786604796,0.4424,-0.7637965704471564,0.31573093348314235,264
6,22,-0.5019252647030342,0.088,-1.0212873102911952,0.03296958078293584,264
6,23,-0.7521723540436335,0.0106,-1.2827847757017685,-0.21975860106493977,264
6,24,-0.7454935371414992,0.013,-1.3103373719203912,-0.19730990749935992,264
6,25,-0.7900860774259597,0.0066,-1.3750959011214228,-0.19870743762717424,264
6,26,-0.9339465916402062,0.0004,-1.542001417759567,-0.34901058557310777,264
6,27,-0.7843896925269475,0.0064,-1.3646307526145955,-0.22159248103952114,264
6,28,-0.30874054282105157,0.2684,-0.9254639599189196,0.30157353707837375,264
6,29,0.0977990615649431,0.7364,-0.48332250395006915,0.6965434940144903,264
6,30,0.12623186300032624,0.6678,-0.44416739887759216,0.7243264423716415,264
6,31,0.15726604493396867,0.5862,-0.4200143802023666,0.7854177680489742,264
6,32,0.23572230966040633,0.433,-0.3419921002999424,0.8287235514148203,264
6,33,0.29024832047842586,0.3284,-0.3004144660647778,0.8735668896878539,264
6,34,0.17841359699954729,0.5416,-0.42551445098673435,0.7548921493306116,264
6,35,0.01774140486431077,0.9548,-0.5371966821041139,0.6150986581689247,264
6,36,0.10319195277031576,0.7242,-0.45627987761438826,0.6565917325634583,264
6,37,0.12981926829858795,0.6546,-0.4369533783548528,0.6897003451471079,264
6,38,-0.0038620557028228512,0.9876,-0.568688624537426,0.5477633768529486,264
6,39,0.03715129130689188,0.8918,-0.5054187686794303,0.5827816144473605,264
6,40,-0.14602429586071852,0.6258,-0.7031525452057795,0.419148095675601,264
6,41,-0.16720967248598453,0.565,-0.7264306483734118,0.3745584972219385,264
6,42,0.12047494983215336,0.6836,-0.45392235105105255,0.7072506890690715,264
