phase,lag,mean,p_value,ci_low,ci_high,n
6,20,0.3278953016857074,0.0002,0.18266507205176452,0.47425634090188695,4275
6,21,0.3999180178328957,0.0,0.25121225694419486,0.5474288991288367,4200
6,22,0.42695329703202944,0.0,0.27389121854575643,0.5709967801622371,4100
6,23,0.23277599050432474,0.011,0.08317852141777883,0.3856343996495784,4000
6,24,-0.05505283848383005,0.5636,-0.20000301231863088,0.08870880699261409,3950
6,25,-0.21080939686037994,0.0248,-0.35463267319659925,-0.05740191354192375,3900
6,26,-0.16834764987830295,0.0754,-0.3118319920206724,-0.02116523222732993,3900
6,27,0.002533009698332812,0.98,-0.14190819541089297,0.14922642137520367,3875
6,28,-0.05908459002599679,0.5458,-0.20280188621011902,0.09094925612207409,3850
6,29,-0.16755705822222783,0.074,-0.32026306355662115,-0.014096759224624007,3825
6,30,-0.027102941465597538,0.7954,-0.18240185235095635,0.13258347954919528,3775
6,31,0.034920000339892024,0.7108,-0.12302779683244139,0.19278052875374746,3750
6,32,-0.08076579348588173,0.4052,-0.2286870031355248,0.07058446898601704,3725
6,33,0.08170963531964312,0.412,-0.0667230318756104,0.23080513722390267,3650
6,34,0.22123438568763024,0.0212,0.06583025500521379,0.38385475384559314,3550
6,35,0.2589053181656628,0.0082,0.09839248970347418,0.4174590880573787,3425
6,36,0.25697538019113386,0.0108,0.09224837520961059,0.4215352044613803,3350
6,37,0.16520414220246074,0.097,-0.003251462625899238,0.33279561396473956,3300
6,38,0.06967966003440805,0.4978,-0.10346662517830106,0.24250500106933126,3225
6,39,-0.022011617562191874,0.8218,-0.1992604063125929,0.1509910652507269,3200
